company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
MKCommunity,795860,,,,,,,,,,,,,3,670660,3,0,4,832840,1,0,4,832840,0,0,4,832840,0,0,4,832840,0,0,4,832840,0,0,5,1084840,1,0,5,1084840,0,0,5,1084840,0,0
MKedutainment,107910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4080820,0,0,11,4760020,0,0,11,4760020,0,0,11,4760020,0,0,11,4760020,0,0
MK가스오일엔지니어링,123811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2578500,5,0,,,,
MK가스오일엔지니어링,123811,,,,,6,2592000,6,0,6,2592000,0,0,6,2592000,0,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
MK교역,135039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2428680,0,0,12,2605260,0,0,12,2605260,0,0,12,2605260,0,1,14,2832520,3,0
MK아웃소싱,317812,96,18953780,8,4,96,18992480,4,9,92,18247280,5,10,85,16952900,3,9,83,16577960,7,9,96,18955940,22,9,104,20459300,17,9,104,20471000,9,17,98,19324400,11,10,111,21763420,23,21,96,18923240,6,8,101,19803080,13,12
MK참사랑치과의원,129924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2755700,1,1,,,,,,,,,,,,,,,,
MK테크,130453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3348940,0,0,12,3609460,0,0,12,3609460,0,0,12,3609460,0,0,12,3609460,0,0
MK하이테크,606307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5875840,0,0,18,6141220,0,0,18,6141220,0,1,17,5796620,0,0,17,5796620,0,0
MMA1공장BoilerNo.1BoilerTube교체건,417810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,845000,1,3,,,,
MODTECH,609132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6664780,0,0,18,7133660,0,0,18,7133660,0,0,18,7133660,0,0,18,7133660,0,0
Moon,312281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6080140,0,0,19,6581180,0,0,22,7570820,3,1,21,7245660,0,1,22,7312620,2,1
MOONTECH,312288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3436700,0,0,12,4352620,0,0,12,4352620,0,0,12,4352620,0,0,13,4541260,1,0
MoreDO,130870,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,883260,0,0,6,1224600,0,0,6,1224600,0,0,6,1224600,0,0,6,1224600,0,0
MORSE전자,123125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9956920,0,0,39,10424980,1,1,38,10108460,0,0,38,10108460,0,0,38,10108460,0,1
MOTORIA,140811,4,984380,0,0,4,984380,0,0,4,984380,0,0,4,984380,0,0,4,984380,0,0,4,984380,0,1,3,755160,0,0,3,755160,0,0,3,1007360,0,0,4,1250360,1,0,4,1250360,0,0,4,1250360,0,0
MP,506812,3,662200,0,0,3,662200,0,0,3,662200,0,0,3,662200,0,0,3,662200,0,0,3,662200,0,1,,,,,,,,,,,,,3,325700,1,0,3,325700,0,1,,,,
MP에코,506815,6,1753340,1,3,7,1721840,4,0,7,1721840,0,2,6,1695760,1,1,6,1789360,1,0,6,1789360,0,1,5,1699360,0,0,5,1699360,0,0,5,1737440,0,1,4,1361860,0,2,,,,,6,1078200,4,0
MRC,416811,38,17951940,0,0,38,17951940,0,2,36,17090640,0,0,37,17405640,1,0,37,17405640,0,0,37,17405640,0,2,35,16811640,0,1,34,16256340,0,0,34,16723600,0,1,33,16204040,0,0,33,16204040,0,0,33,16204040,0,0
MSD&T,617818,5,1504240,0,0,6,1689640,1,0,6,1689640,0,0,6,1689640,0,0,6,1689640,0,0,6,1689640,0,0,6,1689640,0,0,6,1689640,0,0,6,1756240,0,0,6,1756240,0,0,6,1756240,0,0,6,1756240,0,0
MSP,134860,10,3727940,0,1,10,3753320,1,0,10,3753320,0,0,10,3753320,0,0,10,3753320,0,0,10,3753320,0,0,10,3753320,0,0,10,3753320,0,1,9,3350140,0,0,9,3350140,0,0,9,3350140,0,0,9,3350140,0,0
MS가스,606810,117,40007140,0,1,117,40007140,1,5,113,38413360,1,3,111,37591220,1,0,114,38460900,3,2,114,38499860,2,0,116,39039860,2,2,115,38688860,1,0,118,42340060,3,1,117,42115060,0,0,118,42385060,1,1,118,42449140,1,0
MS에너지,622811,17,5962620,0,0,17,5962620,0,2,17,5627000,2,0,17,5627000,0,0,17,5627000,0,0,17,5627000,0,0,17,5627000,0,16,,,,,,,,,0,0,0,0,,,,,,,,
MS이엔지,606810,42,13513440,0,0,42,13513440,0,3,39,12487460,0,6,33,10126640,0,4,29,8962320,0,0,30,9394580,1,1,29,8962320,0,0,29,8962320,0,0,30,9237620,1,1,30,9190720,1,1,30,9097940,1,2,28,8351680,0,1
MS재건병원,734970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,69321020,6,4,241,72124280,7,7,240,71950960,6,17,232,68819500,9,5,234,69450680,7,0
MS종합가스,621812,35,12049840,0,0,35,12049840,0,0,35,12049840,0,0,35,12049840,0,0,35,12049840,0,1,36,12307780,2,1,36,12243800,1,1,51,17874920,16,0,52,18898620,1,0,52,18898620,0,0,53,19149260,1,2,53,19207680,2,0
MS테크,167660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1953160,2,1
MS테크,546760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4112220,0,0,12,4280340,0,0,12,4280340,0,0,12,4280340,0,0,12,4280340,0,0
MS테크,615176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3348240,0,1,14,3658980,2,0,14,3658980,0,1,14,3545140,1,1,14,3545140,1,0
MS호텔,617367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2299480,0,0,10,2248500,0,0,11,2509500,1,1,10,2312860,0,0,10,2312860,0,2
Mt.H콘트롤밸브,603813,60,22314440,2,0,61,22651940,1,1,60,22314440,0,0,62,22903120,2,1,61,22648520,0,0,63,23357440,2,0,64,23642460,1,2,63,23506840,1,1,65,25625620,3,2,64,25235560,1,1,64,25261840,1,1,64,25237000,1,1
MTS,127356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3358920,0,0,12,4020040,0,0,12,4020040,0,1,11,3835640,0,0,11,3835640,0,0
MUOKI,401480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4097340,2,2,14,4014500,1,2,14,4022420,2,0,14,4022420,0,0,14,4022420,0,2
M병원,504960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,13139360,1,0,53,13476680,1,1,53,13467860,1,0,54,13656500,1,1,53,13463000,0,1
M,303813,,,,,,,,,,,,,,,,,5,2682000,5,0,16,7839860,11,0,19,9462560,3,3,21,10795420,6,1,22,10778780,2,2,19,9352300,2,0,19,10336500,1,1,22,10766160,4,0
M&F,776610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3347080,0,0,11,3722920,0,0,12,4082920,1,1,11,3573700,0,0,12,3825700,1,0
MDI,304850,10,4277160,0,0,10,4277160,0,0,10,4277160,0,0,10,4277160,0,0,11,4592160,1,0,13,5384160,2,0,14,5764940,1,0,14,5764940,0,0,14,6218680,0,1,13,5809360,0,0,13,5809360,0,0,13,5809360,0,1
MDI,304850,17,7264700,0,0,17,7264700,0,0,17,7264700,0,1,16,6811560,0,0,16,6811560,0,0,16,6811560,0,0,16,6811560,0,0,17,7254980,1,0,17,7793860,0,0,17,7793860,0,0,17,7793860,0,0,18,8212360,1,2
MEGAPACK,140077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2873460,0,0,11,3091540,0,0,11,3091540,0,0,11,3091540,0,0,11,3091540,0,0
MELTEXKOREACoLtd,123864,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2959780,0,0,8,2979780,0,0,8,2979780,0,0,8,2979780,0,0,8,2979780,0,0
Mobidoo,120880,55,19980840,1,0,57,20624240,2,4,56,19944560,3,5,53,18979420,2,0,61,21808800,8,0,63,22396760,2,1,62,22225760,0,3,60,21294640,1,1,61,22112100,2,0,64,23339340,3,1,65,23439880,2,2,63,22765700,0,2
M&CNetMedia,117817,5,1795400,0,0,5,1795400,0,0,5,1795400,0,0,5,1795400,0,0,5,1795400,0,1,5,1795400,1,0,5,1795400,0,0,5,1795400,0,0,5,1850640,0,1,4,1277340,0,0,4,1277340,0,0,4,1277340,0,0
MNCTRADING,217814,6,2276540,0,0,7,2467340,1,0,8,2658140,1,0,8,2658140,0,0,8,2658140,0,0,8,2658140,0,0,8,2658140,0,0,8,2658140,0,1,7,2573880,0,0,7,2573880,0,0,9,3090480,2,0,9,3090480,0,1
MS,124378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4036380,1,1,12,4320920,1,0,12,4320920,0,0,12,4320920,0,0,12,4320920,0,0
MSTECH,124521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3025240,0,0,12,2965780,0,1,11,2749780,0,0,11,2749780,0,0,11,2749780,0,0
